,id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,year,updated_on,x_coordinate,y_coordinate,latitude,longitude,location
6071,12865407,JF441885,2022-10-16T00:00:00.000,040XX N MAJOR AVE,0810,THEFT,OVER $500,STREET,False,False,1624,016,38,15,06,2022,2022-10-24T16:47:03.000,,,,,
6072,12861649,JF437603,2022-10-16T00:00:00.000,093XX S RACINE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,2222,022,21,73,08A,2022,2022-10-24T16:47:03.000,,,,,
6073,12861313,JF436855,2022-10-16T00:00:00.000,031XX N SAWYER AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1412,014,35,21,11,2022,2022-10-24T16:47:03.000,,,,,
6074,12861312,JF437079,2022-10-16T00:00:00.000,015XX N HOMAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1422,014,26,23,07,2022,2022-10-24T16:47:03.000,,,,,
6075,12861668,JF437613,2022-10-16T00:00:00.000,045XX S ASHLAND AVE,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0924,009,15,61,06,2022,2022-10-24T16:47:03.000,,,,,
6076,12864093,JF440371,2022-10-16T00:00:00.000,019XX W MAYPOLE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,1223,012,27,28,06,2022,2022-10-24T16:47:03.000,,,,,
6077,12861057,JF436900,2022-10-16T00:00:00.000,001XX E RANDOLPH ST,0820,THEFT,$500 AND UNDER,RESTAURANT,False,False,0114,001,42,32,06,2022,2022-10-24T16:47:03.000,,,,,
6078,12861328,JF437152,2022-10-16T00:00:00.000,017XX E 67TH ST,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,0332,003,5,43,06,2022,2022-10-24T16:47:03.000,,,,,
6079,12861421,JF437323,2022-10-16T00:00:00.000,067XX S OGLESBY AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,RESIDENCE - GARAGE,False,False,0331,003,5,43,07,2022,2022-10-24T16:47:03.000,,,,,
6080,12862621,JF437533,2022-10-16T00:00:00.000,096XX S MERRION AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0431,004,7,51,14,2022,2022-10-24T16:47:03.000,,,,,
6081,12860891,JF436698,2022-10-16T00:00:00.000,010XX S STATE ST,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,False,False,0123,001,4,32,03,2022,2022-10-24T16:47:03.000,,,,,
6082,12861744,JF437707,2022-10-16T00:00:00.000,091XX S COMMERCIAL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,GROCERY FOOD STORE,False,False,0423,004,10,46,14,2022,2022-10-24T16:47:03.000,,,,,
6083,12862955,JF439142,2022-10-16T00:00:00.000,023XX W BLOOMINGDALE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1434,014,32,22,14,2022,2022-10-24T16:47:03.000,,,,,
6084,12861236,JF436930,2022-10-16T00:00:00.000,103XX S DOTY AVE E,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,OTHER (SPECIFY),False,False,0434,004,10,51,07,2022,2022-10-24T16:47:03.000,,,,,
6085,12861764,JF437666,2022-10-16T00:00:00.000,081XX S VERNON AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,0631,006,6,44,07,2022,2022-10-24T16:47:03.000,,,,,
6086,12861047,JF436751,2022-10-16T00:00:00.000,104XX S GREEN BAY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,False,False,0432,004,10,52,14,2022,2022-10-24T16:47:03.000,,,,,
6087,12861251,JF437120,2022-10-16T00:00:00.000,001XX N WABASH AVE,0460,BATTERY,SIMPLE,RESTAURANT,False,False,0111,001,42,32,08B,2022,2022-10-24T16:47:03.000,,,,,
6088,12860829,JF436553,2022-10-16T00:00:00.000,028XX N MANGO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2514,025,30,19,14,2022,2022-10-24T16:47:03.000,,,,,
6089,12869653,JF446898,2022-10-16T00:00:00.000,035XX N LOWELL AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,False,1731,017,30,16,26,2022,2022-10-24T16:55:39.000,,,,,
6090,12865766,JF442370,2022-10-16T00:00:00.000,073XX S YALE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,0731,007,6,69,11,2022,2022-10-24T16:47:03.000,,,,,
6091,12861677,JF437676,2022-10-16T00:00:00.000,045XX N LAWNDALE AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,1723,017,35,14,07,2022,2022-10-24T16:47:03.000,,,,,
6092,12861705,JF437691,2022-10-16T00:00:00.000,096XX S HALSTED ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,2223,022,21,73,14,2022,2022-10-24T16:47:03.000,,,,,
6093,12869186,JF446515,2022-10-16T00:00:00.000,048XX S DR MARTIN LUTHER KING JR DR,0820,THEFT,$500 AND UNDER,STREET,False,False,0224,002,3,38,06,2022,2022-10-24T16:55:39.000,,,,,
6094,12864282,JF439264,2022-10-16T00:00:00.000,070XX S MERRILL AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,False,False,0331,003,5,43,03,2022,2022-10-24T16:47:03.000,,,,,
6095,12861311,JF437196,2022-10-16T00:00:00.000,029XX W DEVON AVE,0810,THEFT,OVER $500,STREET,False,False,2413,024,50,2,06,2022,2022-10-24T16:47:03.000,,,,,
6096,12861370,JF437220,2022-10-16T00:00:00.000,042XX N KENMORE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1915,019,46,3,08B,2022,2022-10-24T16:47:03.000,,,,,
6097,12865124,JF441542,2022-10-16T00:00:00.000,056XX S UNION AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,0711,007,20,68,26,2022,2022-10-24T16:47:03.000,,,,,
6098,12866268,JF437781,2022-10-16T00:00:00.000,031XX S GREEN ST,0460,BATTERY,SIMPLE,CHA PARKING LOT / GROUNDS,False,False,0913,009,11,60,08B,2022,2022-10-24T16:47:03.000,,,,,
6099,12861757,JF436717,2022-10-16T00:00:00.000,052XX S MOODY AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,0811,008,14,56,08A,2022,2022-10-24T16:47:03.000,,,,,
6100,12863977,JF436676,2022-10-16T00:00:00.000,015XX E 87TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,False,False,0412,004,8,48,14,2022,2022-10-24T16:47:03.000,,,,,
6101,12863979,JF436543,2022-10-16T00:01:00.000,015XX E 87TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,False,False,0412,004,8,48,05,2022,2022-10-24T16:47:03.000,,,,,
6102,12860835,JF436586,2022-10-16T00:01:00.000,027XX N AUSTIN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2514,025,30,19,14,2022,2022-10-24T16:47:03.000,,,,,
6103,12860938,JF436788,2022-10-16T00:01:00.000,058XX S MICHIGAN AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,0232,002,20,40,07,2022,2022-10-24T16:47:03.000,,,,,
6104,12860820,JF436619,2022-10-16T00:01:00.000,074XX S EMERALD AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,0732,007,6,68,07,2022,2022-10-24T16:47:03.000,,,,,
6105,12860761,JF436410,2022-10-16T00:01:00.000,024XX N LINDER AVE,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,False,False,2515,025,30,19,02,2022,2022-10-24T16:47:03.000,,,,,
6106,12861436,JF437338,2022-10-16T00:01:00.000,027XX W FOSTER AVE,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,HOSPITAL BUILDING / GROUNDS,False,False,2031,020,40,4,02,2022,2022-10-24T16:47:03.000,,,,,
6107,12860606,JF436180,2022-10-16T00:04:00.000,082XX S EAST END AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,0414,004,8,45,08B,2022,2022-10-24T16:47:03.000,,,,,
6108,12862469,JF438506,2022-10-16T00:07:00.000,088XX S EXCHANGE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,0423,004,10,46,14,2022,2022-10-24T16:47:03.000,,,,,
6109,12860469,JF436164,2022-10-16T00:07:00.000,075XX N PAULINA ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CTA TRAIN,True,False,2422,024,49,1,14,2022,2022-10-24T16:47:03.000,,,,,
6110,12860577,JF436236,2022-10-16T00:09:00.000,028XX W 85TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,0835,008,18,70,08B,2022,2022-10-24T16:47:03.000,,,,,
6111,12860496,JF436166,2022-10-16T00:09:00.000,085XX S CARPENTER ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,0613,006,21,71,14,2022,2022-10-24T16:47:03.000,,,,,
6112,12862268,JF437399,2022-10-16T00:10:00.000,004XX E 33RD ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0211,002,4,35,07,2022,2022-10-24T16:47:03.000,,,,,
6113,12860470,JF436176,2022-10-16T00:13:00.000,015XX E 67TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,False,False,0332,003,5,43,15,2022,2022-10-24T16:47:03.000,,,,,
6114,12860472,JF436165,2022-10-16T00:14:00.000,047XX W MONROE ST,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,False,False,1113,011,28,25,03,2022,2022-10-24T16:47:03.000,,,,,
6115,12862546,JF438615,2022-10-16T00:15:00.000,020XX N PULASKI RD,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,False,False,2525,025,26,20,02,2022,2022-10-24T16:47:03.000,,,,,
6116,12860458,JF436156,2022-10-16T00:16:00.000,007XX S KARLOV AVE,031B,ROBBERY,ARMED - OTHER FIREARM,STREET,False,False,1132,011,24,26,03,2022,2022-10-24T16:47:03.000,,,,,
6117,12860457,JF436171,2022-10-16T00:20:00.000,065XX N SHERIDAN RD,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,RESTAURANT,False,False,2432,024,49,1,04B,2022,2022-10-24T16:47:03.000,,,,,
6118,12860574,JF436194,2022-10-16T00:20:00.000,071XX S INGLESIDE AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,True,0324,003,5,69,08A,2022,2022-10-24T16:47:03.000,,,,,
6119,12863274,JF439018,2022-10-16T00:22:00.000,003XX W 113TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0522,005,34,49,07,2022,2022-10-24T16:47:03.000,,,,,
6120,12861179,JF436292,2022-10-16T00:23:00.000,005XX E 31ST ST,2890,PUBLIC PEACE VIOLATION,OTHER VIOLATION,STREET,False,False,0133,001,4,35,24,2022,2022-10-24T16:47:03.000,,,,,
6121,12860545,JF436210,2022-10-16T00:23:00.000,012XX S LAWNDALE AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,True,1011,010,24,29,26,2022,2022-10-24T16:47:03.000,,,,,
6122,12860515,JF436181,2022-10-16T00:25:00.000,079XX S MORGAN ST,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,ALLEY,False,False,0621,006,17,71,07,2022,2022-10-24T16:47:03.000,,,,,
6123,12860563,JF436216,2022-10-16T00:25:00.000,030XX S COTTAGE GROVE AVE,3100,PUBLIC PEACE VIOLATION,MOB ACTION,STREET,True,False,0133,001,4,35,24,2022,2022-10-24T16:47:03.000,,,,,
6124,12860508,JF436186,2022-10-16T00:27:00.000,044XX S LOWE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,0925,009,11,61,14,2022,2022-10-24T16:47:03.000,,,,,
6125,12860486,JF436188,2022-10-16T00:28:00.000,123XX S NORMAL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,0523,005,34,53,14,2022,2022-10-24T16:47:03.000,,,,,
6126,12860664,JF436183,2022-10-16T00:30:00.000,014XX N CLEAVER ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1433,014,2,24,08B,2022,2022-10-24T16:47:03.000,,,,,
6127,12860478,JF436199,2022-10-16T00:30:00.000,063XX S CORNELL DR,051A,ASSAULT,AGGRAVATED - HANDGUN,VEHICLE NON-COMMERCIAL,False,False,0331,003,5,42,04A,2022,2022-10-24T16:47:03.000,,,,,
6128,12862148,JF438311,2022-10-16T00:30:00.000,013XX N LAWNDALE AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,False,2535,025,26,23,26,2022,2022-10-24T16:47:03.000,,,,,
6129,12861490,JF437352,2022-10-16T00:30:00.000,079XX S YALE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0623,006,17,44,07,2022,2022-10-24T16:47:03.000,,,,,
6130,12860996,JF436799,2022-10-16T00:30:00.000,013XX W MORSE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2431,024,49,1,07,2022,2022-10-24T16:47:03.000,,,,,
6131,12861471,JF437355,2022-10-16T00:34:00.000,076XX S CARPENTER ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE - YARD (FRONT / BACK),True,False,0612,006,17,71,07,2022,2022-10-24T16:47:03.000,,,,,
6132,12860490,JF436184,2022-10-16T00:39:00.000,054XX W QUINCY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,1522,015,29,25,08B,2022,2022-10-24T16:47:03.000,,,,,
6133,12860588,JF436323,2022-10-16T00:43:00.000,012XX W 79TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,False,False,0612,006,17,71,14,2022,2022-10-24T16:47:03.000,,,,,
6134,12860497,JF436230,2022-10-16T00:45:00.000,034XX N CLARK ST,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,False,False,1924,019,44,6,03,2022,2022-10-24T16:47:03.000,,,,,
6135,12860544,JF436234,2022-10-16T00:52:00.000,045XX S CALIFORNIA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,0922,009,15,58,08B,2022,2022-10-24T16:47:03.000,,,,,
6136,12860605,JF436211,2022-10-16T00:52:00.000,093XX S SANGAMON ST,4386,OTHER OFFENSE,VIOLATION OF CIVIL NO CONTACT ORDER,RESIDENCE,False,False,2223,022,21,73,26,2022,2022-10-24T16:47:03.000,,,,,
6137,12860570,JF436232,2022-10-16T00:54:00.000,068XX S CRANDON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,0331,003,5,43,08B,2022,2022-10-24T16:47:03.000,,,,,
6138,12860481,JF436206,2022-10-16T00:55:00.000,0000X N LAVERGNE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - PORCH / HALLWAY,False,True,1533,015,28,25,14,2022,2022-10-24T16:47:03.000,,,,,
6139,12860556,JF436263,2022-10-16T00:56:00.000,118XX S LOOMIS ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0524,005,34,53,07,2022,2022-10-24T16:47:03.000,,,,,
6140,12860510,JF436197,2022-10-16T00:59:00.000,092XX S HARVARD AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,False,False,0634,006,21,49,26,2022,2022-10-24T16:47:03.000,,,,,
6141,12862281,JF438035,2022-10-16T01:00:00.000,010XX N CALIFORNIA AVE,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,False,False,1211,012,26,24,03,2022,2022-10-24T16:47:03.000,,,,,
6142,12861164,JF436927,2022-10-16T01:00:00.000,030XX W GUNNISON ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,1713,017,33,14,05,2022,2022-10-24T16:47:03.000,,,,,
6143,12860699,JF436426,2022-10-16T01:00:00.000,077XX S EMERALD AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,0621,006,6,71,07,2022,2022-10-24T16:47:03.000,,,,,
6144,12864657,JF441049,2022-10-16T01:00:00.000,011XX W ADDISON ST,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,1923,019,44,6,03,2022,2022-10-24T16:47:03.000,,,,,
6145,12860682,JF436437,2022-10-16T01:00:00.000,008XX N ORLEANS ST,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1823,018,27,8,06,2022,2022-10-24T16:47:03.000,,,,,
6146,12860754,JF436544,2022-10-16T01:00:00.000,018XX W 23RD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1034,010,25,31,14,2022,2022-10-24T16:47:03.000,,,,,
6147,12861077,JF436961,2022-10-16T01:00:00.000,017XX N MERRIMAC AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,2513,025,29,25,07,2022,2022-10-24T16:47:03.000,,,,,
6148,12863728,JF439832,2022-10-16T01:00:00.000,0000X W 110TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,0513,005,34,49,14,2022,2022-10-24T16:47:03.000,,,,,
6149,12861139,JF437019,2022-10-16T01:00:00.000,014XX S CHRISTIANA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1021,010,24,29,07,2022,2022-10-24T16:47:03.000,,,,,
6150,12860783,JF436491,2022-10-16T01:00:00.000,023XX W FULTON ST,0810,THEFT,OVER $500,STREET,False,False,1223,012,27,28,06,2022,2022-10-24T16:47:03.000,,,,,
6151,12866382,JF443077,2022-10-16T01:00:00.000,013XX W GRANVILLE AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2433,024,48,77,06,2022,2022-10-24T16:47:03.000,,,,,
6152,12860487,JF436228,2022-10-16T01:08:00.000,022XX N MONTICELLO AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,False,False,2525,025,35,22,15,2022,2022-10-24T16:47:03.000,,,,,
6153,12860501,JF436231,2022-10-16T01:15:00.000,011XX W ADDISON ST,0320,ROBBERY,STRONG ARM - NO WEAPON,VEHICLE NON-COMMERCIAL,False,False,1924,019,44,6,03,2022,2022-10-24T16:47:03.000,,,,,
6154,12860550,JF436208,2022-10-16T01:19:00.000,081XX S LOOMIS BLVD,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,False,False,0614,006,21,71,04B,2022,2022-10-24T16:47:03.000,,,,,
6155,12861095,JF436931,2022-10-16T01:20:00.000,003XX E 75TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARK PROPERTY,False,False,0323,003,6,69,07,2022,2022-10-24T16:47:03.000,,,,,
6156,12860488,JF436242,2022-10-16T01:21:00.000,042XX W HIRSCH ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,False,False,2534,025,26,23,15,2022,2022-10-24T16:47:03.000,,,,,
6157,12860539,JF436229,2022-10-16T01:27:00.000,019XX N CICERO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,False,False,2533,025,36,19,14,2022,2022-10-24T16:47:03.000,,,,,
6158,12861033,JF436850,2022-10-16T01:30:00.000,074XX S SOUTH SHORE DR,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0334,003,7,43,07,2022,2022-10-24T16:47:03.000,,,,,
6159,12860523,JF436237,2022-10-16T01:35:00.000,026XX N CANNON DR,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,False,False,1935,019,43,7,14,2022,2022-10-24T16:47:03.000,,,,,
6160,12861443,JF436244,2022-10-16T01:36:00.000,035XX N CLARK ST,0460,BATTERY,SIMPLE,BAR OR TAVERN,False,False,1924,019,44,6,08B,2022,2022-10-24T16:47:03.000,,,,,
6161,12860587,JF436246,2022-10-16T01:37:00.000,052XX S CARPENTER ST,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,False,False,0934,009,20,61,04A,2022,2022-10-24T16:47:03.000,,,,,
6162,12860665,JF436258,2022-10-16T01:40:00.000,0000X N LAVERGNE AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,False,True,1533,015,28,25,04B,2022,2022-10-24T16:47:03.000,,,,,
6163,12860529,JF436248,2022-10-16T01:40:00.000,105XX S AVENUE L,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0432,004,10,52,14,2022,2022-10-24T16:47:03.000,,,,,
6164,12860525,JF436235,2022-10-16T01:42:00.000,028XX E 97TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,0431,004,10,51,14,2022,2022-10-24T16:47:03.000,,,,,
6165,12860519,JF436259,2022-10-16T01:43:00.000,057XX S LOWE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0711,007,20,68,07,2022,2022-10-24T16:47:03.000,,,,,
6166,12861973,JF438044,2022-10-16T01:45:00.000,060XX N WHIPPLE ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,2413,024,50,2,26,2022,2022-10-24T16:47:03.000,,,,,
6167,12860503,JF436238,2022-10-16T01:49:00.000,037XX W LE MOYNE ST,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,2535,025,26,23,03,2022,2022-10-24T16:47:03.000,,,,,
6168,12860712,JF436441,2022-10-16T01:50:00.000,010XX N PINE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1524,015,37,25,07,2022,2022-10-24T16:47:03.000,,,,,
6169,12860549,JF436272,2022-10-16T01:54:00.000,036XX S RHODES AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,False,0212,002,4,35,08A,2022,2022-10-24T16:47:03.000,,,,,
6170,27121,JF436220,2022-10-16T01:56:00.000,018XX N CLARK ST,0110,HOMICIDE,FIRST DEGREE MURDER,TAVERN,False,False,1814,018,43,7,01A,2022,2022-10-23T16:47:05.000,1174553,1912486,41.915259074,-87.634136763,"{'latitude': '41.915259074', 'longitude': '-87.634136763', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
6171,12861444,JF436317,2022-10-16T01:57:00.000,027XX N KENMORE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,False,1935,019,43,7,26,2022,2022-10-24T16:47:03.000,,,,,
6172,12860551,JF436308,2022-10-16T01:59:00.000,076XX S CICERO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0833,008,18,65,14,2022,2022-10-24T16:47:03.000,,,,,
6173,12864022,JF440263,2022-10-16T02:00:00.000,0000X W DIVISION ST,1310,CRIMINAL DAMAGE,TO PROPERTY,SIDEWALK,False,False,1824,018,2,8,14,2022,2022-10-24T16:47:03.000,,,,,
6174,12860794,JF436380,2022-10-16T02:00:00.000,027XX N NEVA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2512,025,29,18,08B,2022,2022-10-24T16:47:03.000,,,,,
6175,12861598,JF437458,2022-10-16T02:00:00.000,053XX S HYDE PARK BLVD,0820,THEFT,$500 AND UNDER,STREET,False,False,0234,002,5,41,06,2022,2022-10-24T16:47:03.000,,,,,
6176,12861009,JF436822,2022-10-16T02:00:00.000,022XX N GENEVA TER,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1812,018,43,7,07,2022,2022-10-24T16:47:03.000,,,,,
6177,12862613,JF438587,2022-10-16T02:00:00.000,033XX N HALSTED ST,0870,THEFT,POCKET-PICKING,BAR OR TAVERN,False,False,1925,019,44,6,06,2022,2022-10-24T16:47:03.000,,,,,
6178,12861136,JF437002,2022-10-16T02:00:00.000,046XX S KEDVALE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0815,008,14,57,07,2022,2022-10-24T16:47:03.000,,,,,
6179,12860709,JF436376,2022-10-16T02:00:00.000,047XX W FLOURNOY ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1131,011,24,25,14,2022,2022-10-24T16:47:03.000,,,,,
6180,12860582,JF436342,2022-10-16T02:00:00.000,066XX S MORGAN ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0724,007,6,68,07,2022,2022-10-24T16:47:03.000,,,,,
6181,12860791,JF436510,2022-10-16T02:00:00.000,015XX N RIDGEWAY AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,False,False,2535,025,26,23,07,2022,2022-10-24T16:47:03.000,,,,,
6182,12864202,JF440377,2022-10-16T02:00:00.000,013XX S INDEPENDENCE BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1011,010,24,29,08B,2022,2022-10-24T16:47:03.000,,,,,
6183,12860710,JF436487,2022-10-16T02:00:00.000,049XX N MILWAUKEE AVE,0820,THEFT,$500 AND UNDER,CTA TRAIN,False,False,1623,016,45,11,06,2022,2022-10-24T16:47:03.000,,,,,
6184,12860707,JF436400,2022-10-16T02:00:00.000,021XX N HAMLIN AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,SIDEWALK,True,True,2525,025,26,22,26,2022,2022-10-24T16:47:03.000,,,,,
6185,12860724,JF436453,2022-10-16T02:00:00.000,007XX W 73RD ST,0820,THEFT,$500 AND UNDER,STREET,False,False,0732,007,6,68,06,2022,2022-10-24T16:47:03.000,,,,,
6186,12860616,JF436253,2022-10-16T02:00:00.000,011XX N CALIFORNIA AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,1211,012,1,24,03,2022,2022-10-24T16:47:03.000,,,,,
6187,12860793,JF436488,2022-10-16T02:00:00.000,015XX N RIDGEWAY AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,False,False,2535,025,26,23,07,2022,2022-10-24T16:47:03.000,,,,,
6188,12861959,JF437998,2022-10-16T02:05:00.000,054XX S SHORE DR,0810,THEFT,OVER $500,STREET,False,False,0234,002,5,41,06,2022,2022-10-24T16:47:03.000,,,,,
6189,12860528,JF436257,2022-10-16T02:05:00.000,0000X E CERMAK RD,051A,ASSAULT,AGGRAVATED - HANDGUN,RESTAURANT,False,False,0131,001,3,33,04A,2022,2022-10-24T16:47:03.000,,,,,
6190,12860548,JF436280,2022-10-16T02:08:00.000,044XX N MOODY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1622,016,38,15,08B,2022,2022-10-24T16:47:03.000,,,,,
6191,12860500,JF436251,2022-10-16T02:14:00.000,056XX W DIVISION ST,0460,BATTERY,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1511,015,29,25,08B,2022,2022-10-24T16:47:03.000,,,,,
